City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,2016-06-22,29.83,23.86,5.48,17.61,12.97,32.55,0.33,1.79,31.87,1.57,2.94,,77.0,Satisfactory
Bengaluru,2016-06-23,19.0,15.46,3.39,16.91,9.84,32.35,1.61,1.9,53.33,1.11,2.73,,143.0,Moderate
Bengaluru,2016-06-24,15.04,23.51,3.91,17.15,9.58,30.59,5.43,1.73,65.62,0.95,1.96,,181.0,Moderate
Bengaluru,2016-06-25,,,,,,,,,,,,,31.0,Good
Bengaluru,2016-06-26,,,,,,,,,,,,,,
Bengaluru,2016-06-27,16.54,48.92,9.12,26.15,19.61,43.21,3.02,2.1,45.27,1.27,2.65,,33.0,Good
Bengaluru,2016-06-28,27.23,34.13,8.54,23.71,21.32,45.56,3.63,1.87,38.45,1.08,2.2,,151.0,Moderate
Bengaluru,2016-06-29,115.98,17.1,8.59,24.19,19.33,44.18,2.48,1.58,39.09,0.97,2.58,,174.0,Moderate
Bengaluru,2016-06-30,13.95,48.92,7.33,20.42,16.49,37.66,3.55,1.86,39.53,0.95,1.91,,154.0,Moderate
Bengaluru,2016-07-01,25.0,35.36,5.42,19.59,17.99,41.94,5.62,1.26,44.86,0.87,1.8,,208.0,Poor
Bengaluru,2016-07-02,31.8,9.93,3.27,15.96,10.19,35.09,6.28,1.1,51.84,0.79,2.05,,192.0,Moderate
Bengaluru,2016-07-03,17.36,30.52,10.96,20.82,16.04,29.15,7.87,1.54,42.29,0.77,2.03,,238.0,Poor
Bengaluru,2016-07-04,19.4,112.27,12.8,23.11,19.0,32.37,4.04,1.86,33.37,1.07,2.26,,160.0,Moderate
Bengaluru,2016-07-05,18.36,57.25,10.01,19.9,17.76,31.94,2.27,2.18,35.67,0.53,0.53,,83.0,Satisfactory
Bengaluru,2016-07-06,17.26,42.66,6.0,13.18,13.25,32.42,0.42,1.77,,,0.31,,56.0,Satisfactory
Bengaluru,2016-07-07,15.02,33.56,3.18,13.05,11.82,35.53,1.28,2.96,,,2.09,,141.0,Moderate
Bengaluru,2016-07-08,,49.66,8.12,18.6,16.82,28.85,0.57,5.22,,,0.32,,43.0,Good
Bengaluru,2016-07-09,,51.22,7.27,15.69,14.37,28.08,0.46,4.04,,,0.31,,65.0,Satisfactory
Bengaluru,2016-07-10,8.98,27.9,3.12,8.98,9.0,25.57,0.38,2.23,,,0.34,,30.0,Good
Bengaluru,2016-07-11,,51.32,3.64,13.36,10.15,24.14,0.53,3.13,,,0.27,,40.0,Good
Bengaluru,2016-07-12,,41.88,3.17,11.15,8.45,17.58,1.51,3.46,,,9.14,,54.0,Satisfactory
Bengaluru,2016-07-13,,40.21,3.27,7.84,5.83,14.47,0.55,1.94,,,,,41.0,Good
Bengaluru,2016-07-14,,52.13,6.23,14.43,11.43,18.34,0.61,2.89,,,,,42.0,Good
Bengaluru,2016-07-15,,39.43,9.54,23.36,17.74,15.33,1.48,2.96,,,38.52,,54.0,Satisfactory
Bengaluru,2016-07-16,,33.87,13.06,33.33,25.12,,0.69,2.8,,,,,61.0,Satisfactory
Bengaluru,2016-07-17,,42.24,10.92,20.74,17.38,12.73,0.74,1.84,,,0.0,,70.0,Satisfactory
Bengaluru,2016-07-18,218.17,30.53,5.39,10.49,8.64,15.8,2.63,3.62,,,15.69,,62.0,Satisfactory
Bengaluru,2016-07-19,55.51,25.62,4.49,10.06,10.14,18.58,5.8,2.87,,,19.31,,308.0,Very Poor
Bengaluru,2016-07-20,25.56,29.45,5.78,12.58,10.7,14.64,0.46,4.45,31.06,2.88,5.47,,,
Bengaluru,2016-07-21,26.7,21.82,30.59,56.7,44.21,11.35,0.48,2.77,,,,,,
Bengaluru,2016-07-22,20.15,77.75,19.25,39.62,31.59,17.94,0.75,2.87,,,,,,
Bengaluru,2016-07-23,,56.61,11.65,20.88,17.82,,0.51,2.31,,,,,82.0,Satisfactory
Bengaluru,2016-07-24,12.42,,6.1,5.22,8.97,8.41,5.23,0.87,,,5.23,,,
Bengaluru,2016-07-25,11.01,112.53,11.53,29.17,20.7,8.36,0.64,2.96,43.27,2.13,5.82,,,
Bengaluru,2016-07-26,32.56,,4.66,4.44,7.48,10.29,1.01,1.39,,,1.01,,,
Bengaluru,2016-07-27,22.79,,6.29,3.0,7.66,15.69,,4.7,,,,,36.0,Good
Bengaluru,2016-07-28,17.0,97.59,10.12,10.29,12.98,15.8,0.91,1.58,,,,,36.0,Good
Bengaluru,2016-07-29,22.19,46.72,11.37,16.14,15.42,10.82,0.53,1.06,,,,,55.0,Satisfactory
Bengaluru,2016-07-30,8.74,62.96,9.58,10.3,11.75,13.48,0.47,1.28,,,,,58.0,Satisfactory
Bengaluru,2016-07-31,18.9,138.45,24.37,30.71,28.43,21.24,0.83,1.86,,,,,37.0,Good
Bengaluru,2016-08-01,17.54,69.17,39.37,30.36,20.54,2.09,0.58,2.44,,,,,72.0,Satisfactory
Bengaluru,2016-08-02,20.06,95.02,6.15,9.27,10.25,0.15,0.69,1.53,,,,,33.0,Good
Bengaluru,2016-08-03,19.91,77.41,8.17,18.42,14.77,0.68,0.63,1.63,,,,,53.0,Satisfactory
Bengaluru,2016-08-04,14.66,51.42,6.68,17.36,13.59,0.33,0.45,1.52,,,,,64.0,Satisfactory
Bengaluru,2016-08-05,,34.42,3.89,12.5,8.79,,0.61,2.85,,,,,,
Bengaluru,2016-08-06,,,,,15.91,,0.0,,,,,,,
Bengaluru,2016-08-07,,,,,10.86,,0.0,,,,0.0,,,
Bengaluru,2016-08-08,,38.47,2.9,12.73,13.83,,0.01,3.96,,,0.0,,,
Bengaluru,2016-08-09,,38.09,2.87,10.08,13.08,,0.05,4.63,,,0.0,,,
Bengaluru,2016-08-10,,,,,10.95,,0.0,,,0.0,0.0,,,
Bengaluru,2016-08-11,31.42,60.6,4.21,14.68,7.77,40.48,1.37,2.3,32.72,0.43,0.93,,,
Bengaluru,2016-08-12,25.09,,5.21,8.97,6.48,40.88,45.96,1.24,16.55,1.44,4.18,,46.0,Good
Bengaluru,2016-08-13,21.94,,5.07,8.83,7.15,40.67,47.93,1.37,18.87,1.29,1.75,,37.0,Good
Bengaluru,2016-08-14,21.57,97.04,5.63,14.87,7.1,40.59,3.59,1.75,19.82,4.29,2.84,,38.0,Good
Bengaluru,2016-08-15,14.38,61.19,4.9,12.56,6.76,40.86,3.34,2.31,21.54,,1.08,,49.0,Good
Bengaluru,2016-08-16,101.09,55.19,5.23,12.41,7.33,40.69,0.56,3.03,20.49,,,,71.0,Satisfactory
Bengaluru,2016-08-17,33.05,83.6,6.58,16.2,5.75,40.91,1.59,2.63,20.28,,,,229.0,Poor
Bengaluru,2016-08-18,39.14,63.13,4.93,15.46,4.7,40.66,0.52,2.72,21.74,,,,68.0,Satisfactory
Bengaluru,2016-08-19,41.43,18.46,5.95,18.34,1.75,40.69,0.47,2.87,26.26,,4.08,,64.0,Satisfactory
Bengaluru,2016-08-20,100.39,13.98,5.88,21.01,1.98,40.31,0.49,3.66,26.14,,,,62.0,Satisfactory
Bengaluru,2016-08-21,56.45,11.73,4.82,17.24,3.35,40.82,0.41,2.72,28.1,,,,66.0,Satisfactory
Bengaluru,2016-08-22,35.4,29.35,4.85,15.82,2.91,40.19,0.22,2.88,22.79,,,,45.0,Good
Bengaluru,2016-08-23,43.43,77.31,4.74,16.31,3.97,40.51,0.38,3.06,25.25,,,,66.0,Satisfactory
Bengaluru,2016-08-24,34.99,73.18,4.35,17.43,2.31,40.31,0.41,3.13,23.74,,,,71.0,Satisfactory
Bengaluru,2016-08-25,15.02,62.79,3.54,18.74,0.59,41.23,0.59,4.94,26.6,,,,75.0,Satisfactory
Bengaluru,2016-08-26,29.31,51.59,4.63,23.2,0.47,40.74,0.39,3.39,25.06,,,,62.0,Satisfactory
Bengaluru,2016-08-27,19.65,66.91,4.85,22.46,2.32,40.27,0.55,3.66,25.17,,4.16,,77.0,Satisfactory
Bengaluru,2016-08-28,6.82,58.75,49.24,42.15,2.75,39.99,0.31,4.72,34.16,,,,48.0,Good
Bengaluru,2016-08-29,27.16,59.6,4.61,20.93,4.15,40.64,0.77,4.62,28.48,1.94,26.35,,47.0,Good
Bengaluru,2016-08-30,27.9,33.7,5.05,20.47,5.14,40.42,0.38,3.08,21.22,,,,57.0,Satisfactory
Bengaluru,2016-08-31,35.17,51.69,3.61,19.08,2.06,40.41,0.42,3.7,20.34,10.7,68.02,,49.0,Good
Bengaluru,2016-09-01,37.57,46.28,4.82,22.32,2.61,40.49,0.48,3.72,21.4,,4.53,,57.0,Satisfactory
Bengaluru,2016-09-02,23.25,72.41,4.13,21.96,0.67,40.36,0.48,4.45,22.36,,,,74.0,Satisfactory
Bengaluru,2016-09-03,31.08,74.7,4.38,19.42,4.38,40.4,0.51,2.9,24.83,,,,68.0,Satisfactory
Bengaluru,2016-09-04,37.35,59.38,3.16,20.08,1.91,40.42,0.38,2.33,22.29,,,,71.0,Satisfactory
Bengaluru,2016-09-05,22.49,51.96,2.72,25.1,1.07,40.48,0.3,2.78,23.62,,,,55.0,Satisfactory
Bengaluru,2016-09-06,37.14,64.32,4.29,32.8,2.76,40.36,0.43,2.93,22.96,,1.3,,59.0,Satisfactory
Bengaluru,2016-09-07,28.89,53.47,3.55,40.9,4.13,40.83,0.53,2.85,24.81,,,,60.0,Satisfactory
Bengaluru,2016-09-08,28.25,65.4,12.9,59.8,2.51,40.73,0.5,2.61,29.82,,,,55.0,Satisfactory
Bengaluru,2016-09-09,,55.92,8.49,40.18,0.0,,0.4,3.09,22.77,0.9,0.57,,68.0,Satisfactory
Bengaluru,2016-09-10,43.95,68.24,4.78,19.99,1.38,104.81,0.57,3.55,28.99,0.95,2.47,,84.0,Satisfactory
Bengaluru,2016-09-11,24.72,57.37,4.12,21.18,0.0,43.84,0.36,3.77,22.02,0.47,0.26,,64.0,Satisfactory
Bengaluru,2016-09-12,,62.86,5.69,16.07,0.0,,0.36,5.42,31.99,0.99,0.36,,60.0,Satisfactory
Bengaluru,2016-09-13,23.04,48.92,5.23,12.98,1.43,43.25,0.41,9.3,44.94,0.77,0.17,,60.0,Satisfactory
Bengaluru,2016-09-14,13.59,45.66,3.62,21.47,2.35,43.42,0.52,2.96,36.66,0.59,0.26,,60.0,Satisfactory
Bengaluru,2016-09-15,11.1,41.09,8.1,29.29,18.5,39.83,0.97,3.76,39.12,0.56,6.38,,74.0,Satisfactory
Bengaluru,2016-09-16,32.23,57.94,10.28,32.53,65.31,13.14,0.89,7.68,22.05,0.34,2.14,,66.0,Satisfactory
Bengaluru,2016-09-17,41.01,79.93,8.32,25.42,5.5,5.14,0.8,4.59,36.26,0.67,0.27,,70.0,Satisfactory
Bengaluru,2016-09-18,30.9,80.19,7.57,33.55,0.0,,0.51,4.13,16.27,0.81,0.35,,78.0,Satisfactory
Bengaluru,2016-09-19,26.31,49.89,4.44,30.0,12.86,24.8,0.25,3.38,19.1,0.82,0.36,,58.0,Satisfactory
Bengaluru,2016-09-20,32.98,44.55,4.23,26.31,12.71,30.77,0.2,4.3,16.09,0.81,0.35,,47.0,Good
Bengaluru,2016-09-21,43.4,33.79,4.89,26.08,8.49,55.78,0.38,5.07,17.18,1.0,0.39,,40.0,Good
Bengaluru,2016-09-22,32.46,52.66,4.99,23.58,11.01,35.92,0.52,4.53,22.04,1.96,4.97,,58.0,Satisfactory
Bengaluru,2016-09-23,26.6,103.69,6.32,21.48,8.74,120.07,0.46,5.37,16.37,5.2,1.46,,76.0,Satisfactory
Bengaluru,2016-09-24,39.41,102.24,7.88,29.0,10.48,84.68,0.52,3.87,10.98,0.5,2.27,,102.0,Moderate
Bengaluru,2016-09-25,10.22,131.33,5.23,33.14,0.0,,0.43,4.44,10.45,0.44,1.5,,84.0,Satisfactory
Bengaluru,2016-09-26,16.88,116.82,4.73,33.42,2.93,49.59,0.71,4.02,13.28,0.66,3.4,,90.0,Satisfactory
Bengaluru,2016-09-27,17.1,105.03,4.98,30.5,0.0,,0.64,4.07,14.12,0.68,2.88,,85.0,Satisfactory
Bengaluru,2016-09-28,46.14,95.12,5.1,26.83,18.81,28.28,1.08,5.66,14.51,0.89,4.03,,83.0,Satisfactory
Bengaluru,2016-09-29,55.24,71.0,5.51,26.2,25.54,36.38,1.13,4.08,15.05,0.66,2.89,,114.0,Moderate
Bengaluru,2016-09-30,75.42,121.03,3.75,17.34,6.51,55.12,0.46,4.5,31.09,0.4,1.68,,150.0,Moderate
Bengaluru,2016-10-01,65.16,100.91,8.31,22.49,4.41,55.14,0.51,4.53,,,,,124.0,Moderate
Bengaluru,2016-10-02,,102.73,14.91,30.02,0.0,,0.61,4.77,,,,,104.0,Moderate
Bengaluru,2016-10-03,,122.73,12.34,29.19,0.0,,0.51,4.42,,,,,114.0,Moderate
Bengaluru,2016-10-04,70.57,112.72,7.54,24.24,6.39,55.41,0.49,4.57,,,,,111.0,Moderate
Bengaluru,2016-10-05,69.14,94.23,10.26,20.54,4.73,56.1,1.45,8.5,,,8.39,,101.0,Moderate
Bengaluru,2016-10-06,54.75,81.36,8.6,20.33,7.29,55.42,0.55,10.84,,,,,89.0,Satisfactory
Bengaluru,2016-10-07,41.7,139.73,11.37,24.67,5.86,55.17,0.73,4.57,,,,,103.0,Moderate
Bengaluru,2016-10-08,27.31,91.1,10.57,25.65,5.49,38.9,0.56,4.59,23.0,0.33,1.18,,91.0,Satisfactory
Bengaluru,2016-10-09,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,,83.0,Satisfactory
Bengaluru,2016-10-10,18.96,72.83,6.87,26.66,4.02,15.09,0.85,4.12,14.68,0.32,0.97,,129.0,Moderate
Bengaluru,2016-10-11,14.61,70.21,6.43,24.16,5.29,15.11,0.73,3.97,15.67,0.36,1.42,,78.0,Satisfactory
Bengaluru,2016-10-12,21.3,74.85,9.64,28.0,4.89,15.12,1.08,4.5,15.17,0.6,2.55,,75.0,Satisfactory
Bengaluru,2016-10-13,25.15,66.38,14.37,31.42,4.02,15.12,1.97,3.65,12.04,0.38,1.37,,141.0,Moderate
Bengaluru,2016-10-14,24.23,,9.0,25.35,6.19,15.13,0.51,4.65,13.14,,1.12,,69.0,Satisfactory
Bengaluru,2016-10-15,35.18,154.1,18.71,39.16,3.44,15.02,0.2,4.22,21.95,,1.05,,58.0,Satisfactory
Bengaluru,2016-10-16,32.41,155.04,20.35,47.09,0.0,,0.0,7.07,23.11,,,,73.0,Satisfactory
Bengaluru,2016-10-17,56.36,182.16,16.27,38.07,6.79,14.45,0.52,6.24,4.68,,1.07,,85.0,Satisfactory
Bengaluru,2016-10-18,53.43,180.64,15.26,33.94,7.55,14.91,0.73,7.21,,,1.16,,183.0,Moderate
Bengaluru,2016-10-19,44.05,191.47,17.12,35.85,0.0,,0.0,6.02,41.74,1.57,4.94,,85.0,Satisfactory
Bengaluru,2016-10-20,62.36,181.92,16.5,38.24,3.31,15.14,0.37,6.46,23.58,2.63,3.25,,75.0,Satisfactory
Bengaluru,2016-10-21,62.74,191.9,16.25,35.42,9.55,19.99,1.12,8.07,23.86,2.87,0.91,,132.0,Moderate
Bengaluru,2016-10-22,97.17,195.61,15.42,33.75,9.13,39.56,0.75,10.52,10.54,3.28,0.54,,176.0,Moderate
Bengaluru,2016-10-23,67.85,184.81,17.7,38.05,8.52,24.4,1.2,7.36,31.08,3.12,1.78,,184.0,Moderate
Bengaluru,2016-10-24,58.78,179.79,17.97,41.96,6.73,23.24,1.18,9.87,22.16,1.38,2.0,,127.0,Moderate
Bengaluru,2016-10-25,80.99,224.1,14.17,36.1,11.88,33.13,1.64,8.46,22.28,1.25,2.84,,163.0,Moderate
Bengaluru,2016-10-26,68.17,116.92,8.27,44.78,18.86,40.67,1.16,4.9,25.13,1.07,1.84,,164.0,Moderate
Bengaluru,2016-10-27,59.61,137.68,8.04,46.57,16.72,37.52,0.83,4.28,29.54,1.01,1.44,,132.0,Moderate
Bengaluru,2016-10-28,62.38,123.91,12.29,46.43,15.06,34.9,0.8,9.04,44.86,0.65,1.39,,116.0,Moderate
Bengaluru,2016-10-29,78.74,130.99,10.07,44.4,13.2,35.3,3.1,4.31,45.04,1.07,1.94,,174.0,Moderate
Bengaluru,2016-10-30,60.79,130.15,9.82,38.53,10.08,41.04,2.97,3.75,23.8,1.77,4.15,,188.0,Moderate
Bengaluru,2016-10-31,36.92,95.71,13.39,34.8,6.17,38.42,0.55,4.92,21.69,0.47,1.31,,88.0,Satisfactory
Bengaluru,2016-11-01,21.2,,3.94,30.89,4.5,37.58,0.28,5.34,16.2,0.47,1.38,,51.0,Satisfactory
Bengaluru,2016-11-02,31.26,142.2,16.42,39.54,3.64,36.28,0.42,3.29,26.39,0.93,2.07,,57.0,Satisfactory
Bengaluru,2016-11-03,34.79,111.6,22.62,41.17,7.45,37.76,1.37,2.49,25.26,0.69,3.73,,82.0,Satisfactory
Bengaluru,2016-11-04,55.92,118.8,12.26,37.52,14.38,36.05,0.85,4.84,30.68,1.81,3.24,,88.0,Satisfactory
Bengaluru,2016-11-05,55.03,117.02,8.25,29.98,0.0,28.78,1.16,4.69,34.67,2.3,3.01,,111.0,Moderate
Bengaluru,2016-11-06,41.23,69.46,2.8,27.4,0.0,27.28,0.7,3.85,37.6,1.9,2.37,,90.0,Satisfactory
Bengaluru,2016-11-07,43.91,100.27,3.56,31.23,0.0,29.92,0.83,2.83,36.94,1.63,2.44,,78.0,Satisfactory
Bengaluru,2016-11-08,52.08,109.02,8.9,32.63,6.48,29.57,0.83,6.29,37.14,1.28,2.0,,94.0,Satisfactory
Bengaluru,2016-11-09,46.94,120.41,7.62,28.38,0.0,28.86,0.62,5.16,46.92,1.16,2.21,,95.0,Satisfactory
Bengaluru,2016-11-10,49.03,130.54,8.22,30.8,0.0,27.67,0.76,6.34,62.56,1.44,2.65,,112.0,Moderate
Bengaluru,2016-11-11,57.78,150.94,10.46,41.03,0.0,29.6,0.73,7.64,71.14,1.39,2.11,,124.0,Moderate
Bengaluru,2016-11-12,52.72,127.44,7.61,37.57,0.0,30.49,0.72,8.28,77.53,1.02,1.64,,122.0,Moderate
Bengaluru,2016-11-13,38.42,121.18,10.83,38.81,0.0,39.82,0.63,4.93,57.77,0.75,1.49,,99.0,Satisfactory
Bengaluru,2016-11-14,29.96,82.83,10.55,36.67,0.0,31.52,0.37,5.26,14.2,0.62,1.54,,44.0,Good
Bengaluru,2016-11-15,27.64,56.85,7.72,25.66,0.0,14.03,0.91,5.02,15.65,0.79,1.91,,38.0,Good
Bengaluru,2016-11-16,35.8,130.25,10.26,25.46,0.0,24.15,1.9,5.08,22.33,0.78,4.12,,102.0,Moderate
Bengaluru,2016-11-17,40.13,133.97,11.92,34.52,0.0,34.63,0.99,2.97,48.83,0.67,1.26,,189.0,Moderate
Bengaluru,2016-11-18,43.6,135.71,8.35,30.86,0.0,24.55,0.57,2.5,56.67,0.8,1.74,,101.0,Moderate
Bengaluru,2016-11-19,48.93,,3.22,26.23,0.0,24.89,0.62,2.78,45.24,1.11,2.47,,86.0,Satisfactory
Bengaluru,2016-11-20,42.21,,4.16,38.1,0.0,,0.46,2.34,49.29,1.09,2.2,,95.0,Satisfactory
Bengaluru,2016-11-21,102.01,182.79,14.76,44.31,0.0,31.02,0.69,3.9,44.48,1.09,1.9,,120.0,Moderate
Bengaluru,2016-11-22,91.6,141.03,9.41,31.76,0.0,39.39,3.0,7.56,16.37,1.97,2.56,,101.0,Moderate
Bengaluru,2016-11-23,47.76,173.09,10.82,39.92,0.0,39.88,2.6,6.66,33.28,3.07,7.77,,335.0,Very Poor
Bengaluru,2016-11-24,86.62,152.15,9.06,32.55,0.0,19.16,1.05,4.88,46.95,6.35,6.71,,140.0,Moderate
Bengaluru,2016-11-25,46.12,158.04,12.75,33.94,0.0,17.7,1.22,4.01,43.76,5.39,2.86,,133.0,Moderate
Bengaluru,2016-11-26,46.87,164.12,14.9,36.46,0.0,17.32,0.89,3.63,38.04,7.38,3.73,,113.0,Moderate
Bengaluru,2016-11-27,53.71,171.52,17.18,37.49,0.0,17.2,0.85,3.52,35.33,8.44,3.73,,117.0,Moderate
Bengaluru,2016-11-28,49.9,176.99,15.78,38.97,0.0,27.25,0.67,6.79,26.27,8.92,5.41,,124.0,Moderate
Bengaluru,2016-11-29,59.3,194.37,11.64,37.55,0.0,27.55,0.81,11.63,31.34,11.69,4.73,,120.0,Moderate
Bengaluru,2016-11-30,49.69,170.26,9.74,31.49,0.0,26.58,1.88,5.34,28.52,8.45,4.38,,160.0,Moderate
Bengaluru,2016-12-01,45.84,137.86,12.77,26.72,0.0,27.97,0.87,4.93,39.83,6.72,3.94,,114.0,Moderate
Bengaluru,2016-12-02,22.14,78.55,10.95,26.06,0.0,30.0,0.72,3.55,20.83,3.61,9.26,,103.0,Moderate
Bengaluru,2016-12-03,18.3,102.86,14.52,30.35,0.0,37.49,0.82,4.06,11.42,2.54,2.86,,67.0,Satisfactory
Bengaluru,2016-12-04,24.44,136.05,10.4,23.2,0.0,28.44,1.66,3.15,8.61,2.4,3.85,,125.0,Moderate
Bengaluru,2016-12-05,23.63,124.78,14.4,30.2,0.0,29.23,2.95,4.43,9.8,2.5,7.48,,209.0,Poor
Bengaluru,2016-12-06,36.97,155.51,14.79,44.45,0.0,27.6,1.7,3.0,15.37,3.56,5.03,,200.0,Moderate
Bengaluru,2016-12-07,40.72,132.73,14.55,44.74,0.0,26.04,0.65,3.63,20.32,4.71,2.45,,101.0,Moderate
Bengaluru,2016-12-08,32.59,128.54,15.8,43.67,0.0,26.6,0.69,5.58,16.42,3.78,2.55,,85.0,Satisfactory
Bengaluru,2016-12-09,44.96,135.0,10.65,40.56,0.0,24.42,1.19,6.68,13.5,3.79,4.98,,163.0,Moderate
Bengaluru,2016-12-10,30.37,124.8,7.35,37.24,0.0,24.0,0.46,3.47,6.73,5.57,5.58,,75.0,Satisfactory
Bengaluru,2016-12-11,24.98,138.06,10.07,42.15,0.0,32.37,1.76,8.15,8.43,4.45,4.65,,132.0,Moderate
Bengaluru,2016-12-12,42.19,131.75,4.07,25.22,0.0,28.36,1.46,6.85,22.58,1.85,1.74,,119.0,Moderate
Bengaluru,2016-12-13,204.25,,1.55,22.25,0.0,37.1,0.97,7.88,18.31,1.23,2.05,,342.0,Very Poor
Bengaluru,2016-12-14,30.72,180.88,8.36,23.41,0.0,25.14,0.54,2.62,22.5,1.8,2.04,,104.0,Moderate
Bengaluru,2016-12-15,28.47,142.64,14.16,37.05,0.0,27.42,1.15,3.72,12.13,1.86,3.39,,93.0,Satisfactory
Bengaluru,2016-12-16,34.57,137.45,14.64,37.38,0.0,36.2,1.39,4.25,7.08,2.58,3.04,,134.0,Moderate
Bengaluru,2016-12-17,36.97,143.58,8.67,38.93,0.0,23.44,1.63,4.35,13.37,2.78,5.85,,103.0,Moderate
Bengaluru,2016-12-18,35.21,130.91,7.48,40.15,0.0,28.81,0.79,4.81,26.23,2.87,5.5,,90.0,Satisfactory
Bengaluru,2016-12-19,37.8,144.73,8.19,40.9,0.0,20.01,0.73,4.27,25.9,2.82,5.5,,97.0,Satisfactory
Bengaluru,2016-12-20,19.09,121.19,6.35,35.67,0.0,18.42,0.71,3.75,18.88,2.96,4.76,,93.0,Satisfactory
Bengaluru,2016-12-21,19.68,99.9,6.17,24.18,0.0,16.41,0.46,4.19,16.53,3.26,4.52,,74.0,Satisfactory
Bengaluru,2016-12-22,39.64,176.96,7.26,30.67,0.0,17.54,0.28,4.74,28.61,4.78,7.43,,75.0,Satisfactory
Bengaluru,2016-12-23,43.67,150.64,15.23,72.51,0.0,17.39,0.74,7.81,37.75,9.07,13.98,,100.0,Satisfactory
Bengaluru,2016-12-24,57.79,141.76,14.19,79.24,0.0,18.3,0.62,7.79,11.26,7.52,5.94,,112.0,Moderate
Bengaluru,2016-12-25,39.11,145.35,5.4,46.39,0.0,17.31,0.71,4.93,52.62,3.93,3.64,,114.0,Moderate
Bengaluru,2016-12-26,34.02,121.66,7.15,49.47,0.0,17.08,0.84,5.17,34.44,3.63,4.39,,104.0,Moderate
Bengaluru,2016-12-27,53.5,111.09,5.22,41.33,0.0,16.9,0.7,7.04,23.74,3.94,3.79,,90.0,Satisfactory
Bengaluru,2016-12-28,38.53,80.87,2.34,20.7,0.0,17.07,0.2,4.32,17.27,3.16,2.63,,84.0,Satisfactory
Bengaluru,2016-12-29,44.9,112.78,7.43,30.07,0.0,16.91,0.46,5.6,,,,,76.0,Satisfactory
Bengaluru,2016-12-30,54.65,134.46,9.58,44.47,0.0,17.46,0.57,5.58,,,,,93.0,Satisfactory
Bengaluru,2016-12-31,40.96,128.38,9.9,47.25,0.0,17.59,0.74,4.92,41.16,2.76,2.06,,106.0,Moderate
Bengaluru,2017-01-01,20.13,105.61,7.33,42.34,0.0,,0.77,4.8,25.9,3.65,2.04,,88.0,Satisfactory
Bengaluru,2017-01-02,19.61,105.34,8.81,40.94,0.0,17.62,0.68,4.93,29.95,2.35,2.36,,83.0,Satisfactory
Bengaluru,2017-01-03,26.66,106.4,9.8,49.02,0.0,19.41,0.74,4.95,31.55,4.07,4.61,,87.0,Satisfactory
Bengaluru,2017-01-04,36.93,118.86,6.9,38.48,0.0,24.85,0.76,4.58,39.09,4.02,3.48,,91.0,Satisfactory
Bengaluru,2017-01-05,36.09,114.62,7.03,36.01,0.0,25.09,0.63,4.57,35.78,3.12,3.3,,85.0,Satisfactory
Bengaluru,2017-01-06,41.53,131.53,7.88,39.13,0.0,24.47,0.59,4.32,39.95,3.62,3.19,,88.0,Satisfactory
Bengaluru,2017-01-07,47.48,140.54,7.12,40.87,0.0,25.17,0.79,5.57,43.82,3.83,2.83,,106.0,Moderate
Bengaluru,2017-01-08,37.61,124.94,4.72,33.21,0.0,25.52,0.67,4.83,39.25,2.71,2.18,,95.0,Satisfactory
Bengaluru,2017-01-09,43.11,136.23,8.29,44.61,0.0,24.41,0.86,8.12,38.14,6.53,3.66,,87.0,Satisfactory
Bengaluru,2017-01-10,74.1,125.23,4.58,37.38,0.0,24.92,0.61,5.51,59.48,4.82,4.63,,130.0,Moderate
Bengaluru,2017-01-11,42.42,142.13,6.56,47.35,0.0,25.29,1.02,5.96,56.92,4.81,3.79,,132.0,Moderate
Bengaluru,2017-01-12,24.26,140.88,7.53,44.12,0.0,26.47,0.68,3.72,52.42,3.02,3.19,,110.0,Moderate
Bengaluru,2017-01-13,31.22,108.09,4.05,26.86,0.0,26.04,0.55,3.67,50.8,2.17,2.0,,91.0,Satisfactory
Bengaluru,2017-01-14,29.21,,2.03,13.26,0.0,24.76,0.0,3.29,63.14,1.76,1.48,,78.0,Satisfactory
Bengaluru,2017-01-15,26.3,,1.37,11.83,0.0,23.31,0.0,3.07,58.37,1.86,1.21,,71.0,Satisfactory
Bengaluru,2017-01-16,31.65,128.58,7.04,34.1,0.0,23.82,0.53,5.25,53.3,2.18,1.69,,66.0,Satisfactory
Bengaluru,2017-01-17,37.02,130.28,9.83,52.33,0.0,23.88,1.3,7.6,,,,,94.0,Satisfactory
Bengaluru,2017-01-18,39.68,111.56,7.37,47.26,0.0,22.76,0.67,6.18,,,,,117.0,Moderate
Bengaluru,2017-01-19,31.59,104.2,10.26,42.72,0.0,23.03,1.03,5.81,,,,,87.0,Satisfactory
Bengaluru,2017-01-20,39.92,116.54,11.78,47.16,0.0,24.05,0.6,5.54,,,,,85.0,Satisfactory
Bengaluru,2017-01-21,40.34,103.46,16.09,67.51,0.0,23.84,0.61,6.9,,,,,98.0,Satisfactory
Bengaluru,2017-01-22,,102.7,17.23,76.4,0.0,,0.58,7.09,,,,,98.0,Satisfactory
